doc_id,key,premise,hypothesis,label,label_binary
136,nda-3,"“Confidential Information:” means all confidential information (however recorded, preserved or disclosed) disclosed by a Party or its Representatives to the other Party and that Party's Representatives including but not limited to: the fact that discussions and negotiations are taking place concerning the Purpose and the status of those discussions and negotiations; any information that would be regarded as confidential by a reasonable business person relating to:",Confidential Information may include verbally conveyed information.,Entailment,0
150,nda-17,,Receiving Party may create a copy of some Confidential Information in some circumstances.,NotMentioned,0
328,nda-13,"D. The Supplier agrees that the restrictions on use and disclosure of Confidential Information under this Agreement shall not apply to the Supplier for information that: (iii) was lawfully obtained by the Supplier from third parties, provided that such third parties were not restricted or obligated to keep such information confidential; or",Receiving Party may acquire information similar to Confidential Information from a third party.,Entailment,0
226,nda-19,"The nondisclosure provisions of this Agreement shall survive the termination of this Agreement and Receiving Party's duty to hold Confidential Information in confidence shall remain in effect until the Confidential Information no longer qualifies as a trade secret or until Disclosing Party sends Receiving Party written notice releasing Receiving Party from this Agreement, whichever occurs first.",Some obligations of Agreement may survive termination of Agreement.,Entailment,0
613,nda-13,,Receiving Party may acquire information similar to Confidential Information from a third party.,NotMentioned,0
594,nda-5,"As a condition to such information being furnished to you, the stockholders of your ultimate parent, and your direct and indirect affiliates, directors, officers, employees, agents, advisors (including, without limitation, attorneys, accountants, consultants, bankers and financial advisors), BDT Capital Partners LLC and any other specific financing source that the Seller approves to be included as a Representative, such approval of the Seller not to be unreasonably withheld, conditioned or delayed (collectively, “Representatives”), you agree to treat any information concerning the Seller (whether prepared by the Seller, its Representatives or otherwise and irrespective of the form of communication) that is furnished hereunder to you or your Representatives now or in the future by or on behalf of the Seller (herein collectively referred to as the “Evaluation Material”) in accordance with, and subject to, the provisions of this letter agreement (this “Agreement”), and to take or abstain from taking certain other actions hereinafter set forth. You agree to keep the Evaluation Material strictly confidential and not to use or disclose the Evaluation Material without the prior written consent of the Seller, except that, subject to the provisions hereof, you may disclose Evaluation Material to your Representatives to the extent that they need to know such Evaluation Material for purposes of the Evaluation, provided such Representatives are informed of the confidential nature of the Evaluation Material and the material terms of this Agreement and agree to be bound by the confidentiality provisions hereof (it being understood that, except in the case of financing sources, the foregoing shall not require any agreement in writing), and provided further that you shall be responsible for any unauthorized use or disclosure of Evaluation Material by your Representatives.",Receiving Party may share some Confidential Information with some of Receiving Party's employees.,Entailment,0
501,nda-20,"MUTUAL NON-DISCLOSURE AGREEMENT At Disclosing Party's request, the Recipient shall promptly return or destroy all Information disclosed by Disclosing Party and shall retain no copies.",Receiving Party may retain some Confidential Information even after the return or destruction of Confidential Information.,Contradiction,1
302,nda-2,"The list of highly confidential INFORMATION includes:  business discussions during the contract validity term,  documents, letters, meeting minutes and e-mails,  lists of suppliers, specifications of material and tools, tools technical,  promotional and presentational material, price information,",Confidential Information shall only include technical information.,Contradiction,1
311,nda-17,,Receiving Party may create a copy of some Confidential Information in some circumstances.,NotMentioned,0
123,nda-2,,Confidential Information shall only include technical information.,NotMentioned,0
184,nda-12,"4. This Agreement shall not apply to any Information which the Receiving Party: (a) can show is or becomes publicly available through no fault of the Receiving Party; (d) can show is independently acquired by the Receiving Party as a result of work carried out by an employee, consultant or contractor of the Receiving Party to whom no disclosure of Information has been made; or",Receiving Party may independently develop information similar to Confidential Information.,Entailment,0
450,nda-18,,Receiving Party shall not solicit some of Disclosing Party's representatives.,NotMentioned,0
155,nda-10,,Receiving Party shall not disclose the fact that Agreement was agreed or negotiated.,NotMentioned,0
194,nda-11,,Receiving Party shall not reverse engineer any objects which embody Disclosing Party's Confidential Information.,NotMentioned,0
298,nda-2,"1.1 “Confidential Information” means: (a) all and any information, documents, data and opinions disclosed by a Party to the other Party (or otherwise acquired by one Party pursuant to this Agreement) including without limitation commercial, financial or proprietary material, pricing information, data, know-how, formulae, processes, operating methods and procedures, results, designs, drawings, specifications, industrial and or intellectual property, computer programmes or other software and any other information relating to the technology of either Party and the Discussions whether in written, electronic, pictorial, visual or oral form; magnetic, electronic, graphic or digitised format; or disclosed pursuant to discussions with any of the Affiliates, officers, employees, agents, advisors or consultants of a Party and whether or not marked or indicated as confidential;",Confidential Information shall only include technical information.,Contradiction,1
487,nda-12,"Notwithstanding any other provision of this Agreement, Data shall not be, or shall cease to be, Confidential Data hereunder: (d) if such Data is developed by the receiving party independently of any disclosure of such Data by the disclosing party.",Receiving Party may independently develop information similar to Confidential Information.,Entailment,0
112,nda-17,,Receiving Party may create a copy of some Confidential Information in some circumstances.,NotMentioned,0
118,nda-13,,Receiving Party may acquire information similar to Confidential Information from a third party.,NotMentioned,0
311,nda-5,"The Company undertakes to provide access to the Confidential Information solely: (а) to its employees who require access to the Confidential Information to perform the Project; and (b) to its authorized representatives and subcontractors, who (i) require access to the Confidential Information to implement the Project, and who (ii) had been approved in advance in writing by the Client to perform the work on the Project, and (iii) have signed non-disclosure agreements, reflecting the actual transfer of such Confidential Information and establishing the procedure for its use, at the very least on terms and conditions analogous to the terms and conditions of this Agreement. The Company undertakes to provide access to the Confidential Information solely to THE COMPANY representatives, as they are defined below, for the purpose of conducting negotiations, contract preparation and taking part in the work under the Contract for the Client, as well as reviewing the quality of procedures, and THE COMPANY professional consultants on confidential terms and conditions analogous to terms and conditions of this Agreement, for the purpose of THE COMPANY getting necessary consultation in connection with the implementation of the Project. At the same time, “THE COMPANY Representatives” – are THE COMPANY as the Party under this Agreement; all member firms of the network affiliated with THE COMPANY International Cooperative and all controlled by such member firms individuals, including all partners, directors, employees and agents of such member firms and controlled by such individuals, and “THE COMPANY Representative” means any of the mentioned above.",Receiving Party may share some Confidential Information with some of Receiving Party's employees.,Entailment,0
262,nda-11,,Receiving Party shall not reverse engineer any objects which embody Disclosing Party's Confidential Information.,NotMentioned,0
249,nda-2,"(b) “Evaluation Material” means any information or data concerning the Company or any of its Affiliates, whether in oral, visual, written, electronic or other form, that is disclosed to Buyer or any of its Representatives [before the date hereof,]6 now or in the future by or on behalf of the Company or any of its Representatives, together with all notes, memoranda, forecasts, summaries, analyses, compilations and other writings relating thereto that are prepared by or on behalf of Buyer or any of its Representatives to the extent that they use, contain, reflect or are derived from or incorporate, in whole or in part, any such information or data.",Confidential Information shall only include technical information.,Contradiction,1
360,nda-13,"“Confidential Information” means any non-public information of a Disclosing Party described in Section 4 of the NDA which is maintained as confidential, including as examples, biological materials, computer source codes, diagrams, electronic files, invention disclosures, patent applications, technical and scientific information, research data, draft publications, technical reports, research plans, business plans, financial reports, projections, and so forth, but excluding however any information which Receiving Party can establish by competent written proof (d) was lawfully disclosed to Receiving Party from a third party who did not require Receiving Party to hold it in confidence or limit its use and who did not acquire it, directly or indirectly, from Disclosing Party under a continuing obligation of confidentiality.",Receiving Party may acquire information similar to Confidential Information from a third party.,Entailment,0
91,nda-3,"A. “Confidential Information” as used herein any and all confidential and/or proprietary information concerning the Originating Party’s business and such party’s trade secrets, proprietary data and business data, whether oral or written, tangible or intangible, which is disclosed to or learned by the Receiving Party in the course of the Discussions or otherwise while working with the Originating Party, and/or discovered, developed, conceived, originated, appreciably modified, or prepared in scope of Receiving Party’s relationship with the Originating Party, including but not limited to the following:",Confidential Information may include verbally conveyed information.,Entailment,0
338,nda-3,"Information within the meaning of this Agreement shall include any and all technical and commercial information, specifically drawings, plans, specifications, methods, formulae, de-signs, documentation, calculations, market and customer data as well as materials and other objects which are disclosed by SINTEC directly or indirectly in connection with initiating or con-ducting the business relationship described in the Preamble, be it in oral, visual, or written form or via data storage media or in any other way, shape or form.",Confidential Information may include verbally conveyed information.,Entailment,0
449,nda-2,,Confidential Information shall only include technical information.,NotMentioned,0
120,nda-1,,All Confidential Information shall be expressly identified by the Disclosing Party.,NotMentioned,0
193,nda-17,"2. Subject to the provisions of Clauses 4 and 7 hereof, the Receiving Party undertakes: (b) not to copy Proprietary Information disclosed to it under this Agreement except as is reasonably necessary for the Purpose;",Receiving Party may create a copy of some Confidential Information in some circumstances.,Entailment,0
436,nda-2,"2. ""Confidential Information"" shall be deemed to include the source and object code computer programs and associated documentation, manuals and other printed or visually acceptable materials describing the use or design of software and strategic plans as well as any other information, oral or written, which shall be so noted on its face as being confidential or proprietary to the disclosing party.",Confidential Information shall only include technical information.,Contradiction,1
356,nda-15,"o. Other than as expressly specified herein, Discloser grants no license to Recipient under any copyrights, patents, trademarks, trade secrets or other proprietary rights to use or reproduce Confidential Information.",Agreement shall not grant Receiving Party any right to Confidential Information.,Entailment,0
355,nda-8,"(b) In the event that the Receiving Party or any of its Representatives is requested or required (by oral questions, interrogatories, requests for information or documents in legal proceedings, subpoena, civil investigative demand or other similar process) to disclose any of the Confidential Information, the Receiving Party shall use reasonable efforts to provide the Disclosing Party with prompt written notice of any such request or requirement so that the Disclosing Party may seek a protective order or other appropriate remedy and/or waive compliance with the provisions of this letter agreement.","Receiving Party shall notify Disclosing Party in case Receiving Party is required by law, regulation or judicial process to disclose any Confidential Information.",Entailment,0
378,nda-18,,Receiving Party shall not solicit some of Disclosing Party's representatives.,NotMentioned,0
121,nda-19,"Upon the Company’s written request, Euler Hermes shall promptly return to the Company or destroy the Confidential Information in its possession but may retain copies of any and all notes, analyses, references, or other material prepared by Euler Hermes that incorporates any of the Confidential Information, which shall remain subject to the confidentiality obligations of this Agreement, nothwithstanding Paragraph 10 of this Agreement.",Some obligations of Agreement may survive termination of Agreement.,Entailment,0
525,nda-12,,Receiving Party may independently develop information similar to Confidential Information.,NotMentioned,0
246,nda-18,"3.7. No party may directly or indirectly make an offer employment to, or request an interest from an employee or agent of the other party, for a least 1 (one) year of signing this agreement and for at least 1 (one) year after its termination.",Receiving Party shall not solicit some of Disclosing Party's representatives.,Entailment,0
531,nda-10,"In addition, the Receiving Party agrees that, without the prior written consent of the Disclosing Party, the Receiving Party and its Representatives will not disclose to any other person the fact that the Evaluation Material has been made available to the Receiving Party and its Representatives, that discussions or negotiations are taking place concerning a Possible Transaction or any of the terms, conditions or other facts with respect thereto, including the status thereof and the identity of the parties thereto (collectively, the “Discussion Information”); provided that, in the event the Receiving Party becomes obligated to make public disclosure of Discussion Information pursuant to its obligations under 1934 Act or any other applicable law, rule or regulation, the Receiving Party shall, except as otherwise consented to by the Disclosing Party, limit such disclosure to the minimum disclosure so required and, without limiting the foregoing, to the extent the Receiving Party has any discretion with respect thereto, the Receiving Party shall not disclose any possible terms or of any possible transaction involving the Disclosing Party.",Receiving Party shall not disclose the fact that Agreement was agreed or negotiated.,Entailment,0
426,nda-10,"5. Neither party shall, without the other party's prior written consent (a) disclose to any person or entity (other than the persons employed by either party who are actively and directly participating in the Stated Purpose) any information about the parties' discussions regarding the Stated Purpose or the terms, conditions or other facts relating thereto including the fact that discussions are taking place with respect thereto or the status thereof, or the fact that the Confidential Information has been made available to either party, except to the extent that such disclosure is required by applicable laws, rules or regulations or government requirement or court order (provided, however, that the Recipient shall promptly advise the Disclosing Party of its notice of any such requirement or order); or",Receiving Party shall not disclose the fact that Agreement was agreed or negotiated.,Entailment,0
603,nda-16,"In the event that the parties hereto do not proceed with the Acquisition by October 31, 2007, and, in any event, within five (5) days after being so requested by either party, both parties shall return or destroy all documents furnished by the other.",Receiving Party shall destroy or return some Confidential Information upon the termination of Agreement.,Entailment,0
172,nda-20,"Immediately upon the decision by either party not to enter into the transaction or agreement contemplated by the parties hereto, and based on the Disclosing Party's written request, the Receiving Party shall either destroy and certify such destruction or return to the Disclosing Party all copies or extracts of the Disclosing Party’s Confidential Information, in any medium and destruct it.",Receiving Party may retain some Confidential Information even after the return or destruction of Confidential Information.,Contradiction,1
581,nda-16,,Receiving Party shall destroy or return some Confidential Information upon the termination of Agreement.,NotMentioned,0
356,nda-8,"In the event that Recipient is required by the Indiana Open Records Act, or any other law, to disclose Discloser’s Confidential Information, Recipient shall promptly notify Discloser, consult with Discloser regarding whether there are legitimate grounds to narrow or contest such disclosure, and only disclose that information that the University, in the opinion of legal counsel, is legally obligated to disclose.","Receiving Party shall notify Disclosing Party in case Receiving Party is required by law, regulation or judicial process to disclose any Confidential Information.",Entailment,0
374,nda-3,,Confidential Information may include verbally conveyed information.,NotMentioned,0
270,nda-1,"1. Technical and business information relating to proprietary ideas, patentable ideas and/or trade secrets, existing and/or contemplated products and services, research and development, production, costs, profit and margin information, finances and financial projections, customers, clients, marketing, and current or future business plans and models, regardless of whether such information is designated as “Confidential Information” at the time of its disclosure. In addition to the above, Confidential Information shall also include, and the parties shall have a duty to protect, other confidential and/or sensitive information which is: (a) Disclosed as such in writing and marked as confidential (or with other similar designation) at the time of disclosure; and/or (b) Disclosed in any other manner and identified as confidential at the time of disclosure and is also summarized and designated as confidential in a written memorandum delivered within thirty (30) days of the disclosure.",All Confidential Information shall be expressly identified by the Disclosing Party.,Contradiction,1
566,nda-18,"In particular, the Receiving Party agrees that it and its Representatives will not knowingly, as a result of knowledge or information obtained from the Evaluation Material or otherwise in connection with the Possible Transaction, directly or indirectly: (ii) solicit, the employment of, employ, divert or attempt any of the foregoing with respect to, any employee of the Disclosing Party or any of its affiliates",Receiving Party shall not solicit some of Disclosing Party's representatives.,Entailment,0
298,nda-10,,Receiving Party shall not disclose the fact that Agreement was agreed or negotiated.,NotMentioned,0
315,nda-16,,Receiving Party shall destroy or return some Confidential Information upon the termination of Agreement.,NotMentioned,0
265,nda-7,"The Contract Partners undertake to keep the Information in accordance with the detailed provisions of this contract as disclosed by the other Contract Partner secure and take the necessary precautions to ensure that third parties have no access to the Information and that the Information is not disclosed to third parties. 1. The Contract Partner receiving the Information („Recipient “) will not disclose the Information received to third parties or use the Information for own business purposes for any other purpose except the Purpose of Exchange, without first obtaining the written agreement of the Discloser. The Recipient will ensure that the Information is only disclosed to those employees who need to know the same for the Purpose of Exchange and who explicitly know they owe a duty of confidence to the Discloser and who are bound by obligations equivalent to those in clauses 1 and 2.","Receiving Party may share some Confidential Information with some third-parties (including consultants, agents and professional advisors).",Contradiction,1
622,nda-10,"No press releases or other public announcements concerning the transactions contemplated by this Agreement shall be made by ABCO or Evolent without the prior written consent of both Parties; provided, however, that nothing herein shall prevent a Party from supplying such information or making statements as required by governmental authority or in order for a Party to satisfy its legal obligations (prompt notice of which shall in any such case be given to the other Party).",Receiving Party shall not disclose the fact that Agreement was agreed or negotiated.,Entailment,0
332,nda-10,"Subject to the exceptions in clause 1.2, the term ""Confidential Information"" shall mean any of the following information (which may, without limitation, be related to regulatory policies and matters, research, products, software, development, inventions, processes, specifications, designs, drawings, diagrams, procedures, data, concepts, services, business and marketing plans, documentation, personal data / information, pricing information and/or financial information) which is disclosed by KWSH to the Participant: (c) The terms and conditions of this Agreement; (d) Information relating to the Project and the fact that discussions pertaining to the Project are taking and/or have taken place and the content of such discussions; and",Receiving Party shall not disclose the fact that Agreement was agreed or negotiated.,Entailment,0
276,nda-10,,Receiving Party shall not disclose the fact that Agreement was agreed or negotiated.,NotMentioned,0
369,nda-13,"(b) Notwithstanding anything in the foregoing to the contrary, Confidential Information shall not include information which: (b) becomes rightfully known by the Receiving Party from a third-party source not under an obligation to Disclosing Party to maintain confidentiality;",Receiving Party may acquire information similar to Confidential Information from a third party.,Entailment,0
245,nda-4,"3. Neither party shall disclose the Confidential Information received from the other to any person or entity, except its employees, officers, directors, independent consultants, affiliates, subsidiaries and other agents (collectively “Representatives”) involved in the performance of the Project, or to use the Confidential Information for any purpose other than fulfilling its obligations under the Project.",Receiving Party shall not use any Confidential Information for any purpose other than the purposes stated in Agreement.,Entailment,0
524,nda-3,,Confidential Information may include verbally conveyed information.,NotMentioned,0
119,nda-10,,Receiving Party shall not disclose the fact that Agreement was agreed or negotiated.,NotMentioned,0
522,nda-5,"The Receiving Party shall expressly restrict the possession, knowledge, development and use of Confidential Information to its partners, employees, consultants, professional advisors, agents, subcontractors and entities controlled by the Receiving Party or hired or engaged by the Receiving Party who have: (i) been determined to have a need to know,",Receiving Party may share some Confidential Information with some of Receiving Party's employees.,Entailment,0
468,nda-11,,Receiving Party shall not reverse engineer any objects which embody Disclosing Party's Confidential Information.,NotMentioned,0
173,nda-2,"1. Confidential Information means any tangible or intangible information or materials possessed by a Party in whatever form or format relating to the Disclosing Party or its actual or proposed information systems, other business, financial or accounting systems, business procedures or methods, business plans, financial products, marketing plans, results of operations, customers, markets, prospective customers, contracts (actual and proposed) with third parties or personnel directly or indirectly disclosed by the Disclosing Party to the Receiving Party during or in the course of discussions or correspondence arising out of or related to the Transaction whether received before or after the Effective Date.",Confidential Information shall only include technical information.,Contradiction,1
259,nda-1,,All Confidential Information shall be expressly identified by the Disclosing Party.,NotMentioned,0
502,nda-8,"(b) Receiving Party may disclose Confidential Information of Disclosing Party in accordance with a judicial or other governmental order, provided that Receiving Party either (i) gives the undersigned Disclosing Party reasonable notice prior to such disclosure to allow Disclosing Party a reasonable opportunity to seek a protective order or equivalent, or","Receiving Party shall notify Disclosing Party in case Receiving Party is required by law, regulation or judicial process to disclose any Confidential Information.",Entailment,0
570,nda-3,"“Confidential Information” means any information, technical data, trade secrets or know-how of the disclosing party or its customers, vendors, business partners or investors that is provided to the recipient party by or on behalf of the disclosing party, either directly or indirectly, whether in writing, orally or by observation, including, but not limited to, research, products, services, product plans, clients, client lists, lead lists, markets, marketing, expansion plans, databases, software, developments, inventions, processes, technology, maskworks, designs, drawings, engineering, hardware configuration information, finances, financial results or other business information, in each case which the disclosing party considers to be confidential or proprietary.",Confidential Information may include verbally conveyed information.,Entailment,0
618,nda-12,"(a) The term “Evaluation Material” means information concerning the Provider which is furnished on or after November 8, 2011 to the Recipient or its Representatives (as defined below) on the Recipient's behalf in connection with the Recipient’s evaluation of a Possible Transaction, including its business, financial condition, operations, assets and liabilities, and includes all notes, analyses, compilations, studies, interpretations or other documents prepared by the Recipient or its Representatives to the extent containing or which are based upon, in whole or in part, the information furnished by the Provider hereunder, The term Evaluation Material does not include information which (iv) was or is independently developed by the Recipient or the Recipient’s Representatives without the use of or reference to any Evaluation Material provided by or on behalf of Provider or its Representatives.",Receiving Party may independently develop information similar to Confidential Information.,Entailment,0
581,nda-5,"(a) Subject to the restrictions set forth below in this Section 4, each Party may disclose the other Party’s Confidential Information to its directors, officers, employees, legal advisors, financial advisors and accountants, each bound by obligations of confidentiality consistent with this Agreement, who have a bona fide need to know (“Representatives”), but only to the extent necessary to carry out the Business Purpose.",Receiving Party may share some Confidential Information with some of Receiving Party's employees.,Entailment,0
132,nda-7,"The Recipient will communicate such information only to such employees and contractors or agents who have a need to know such information, and only to such employees and contractors or agents having written agreements with the Recipient obligating them to keep such information confidential.","Receiving Party may share some Confidential Information with some third-parties (including consultants, agents and professional advisors).",Entailment,0
148,nda-20,"Upon termination, both parties will destroy or return to the other party all tangible copies of Confidential Information that are in its possession.",Receiving Party may retain some Confidential Information even after the return or destruction of Confidential Information.,Contradiction,1
339,nda-8,"3. When the laboratory is required by law or authorized by contractual arrangements to release confidential information, the customer shall, unless prohibited by law, be notified of the information provided BEFORE information released.","Receiving Party shall notify Disclosing Party in case Receiving Party is required by law, regulation or judicial process to disclose any Confidential Information.",Entailment,0
102,nda-20,,Receiving Party may retain some Confidential Information even after the return or destruction of Confidential Information.,NotMentioned,0
206,nda-19,"Termination shall not, however, affect the rights and obligations included herein with respect to Confidential Information disclosed hereunder prior to termination.",Some obligations of Agreement may survive termination of Agreement.,Entailment,0
466,nda-5,"RECIPIENT will maintain adequate SAFEGUARDS to PROTECT such CONFIDENTIAL MATERIAL and PREVENT its DISCLOSURE to others, except its own employees on a NEED-TO-KNOW BASIS, and will NEITHER USE nor DISCLOSE, DIRECTLY or INDIRECTLY, for him/herself or for the benefit of another, ANY CONFIDENTIAL MATERIAL or perform any acts which may DIRECTLY or INDIRECTLY have an adverse effect upon the business of the COMPANY, or which would tend to reduce the proprietary value of such CONFIDENTIAL MATERIAL to the COMPANY, without the COMPANY'S PRIOR WRITTEN APPROVAL.",Receiving Party may share some Confidential Information with some of Receiving Party's employees.,Entailment,0
384,nda-16,,Receiving Party shall destroy or return some Confidential Information upon the termination of Agreement.,NotMentioned,0
87,nda-17,,Receiving Party may create a copy of some Confidential Information in some circumstances.,NotMentioned,0
459,nda-7,,"Receiving Party may share some Confidential Information with some third-parties (including consultants, agents and professional advisors).",NotMentioned,0
373,nda-16,,Receiving Party shall destroy or return some Confidential Information upon the termination of Agreement.,NotMentioned,0
612,nda-17,,Receiving Party may create a copy of some Confidential Information in some circumstances.,NotMentioned,0
338,nda-20,"The Receiving Party shall return information provided to it any time upon request and, at SINTEC's option, promptly return it to SINTEC once and for all at no charge, or destroy it without retaining any copies or records thereof. At SINTEC's request, the Receiving Party shall return or destroy any reproductions as stipulated in 5.1. The Receiving Party shall return to SINTEC any and all information disclosed by SINTEC as well as any copies thereof automatically upon termination/expiration of the business relation- ship.",Receiving Party may retain some Confidential Information even after the return or destruction of Confidential Information.,Contradiction,1
303,nda-18,"During the term of this Agreement and thereafter for a further period of two (2) years Auditor shall not solicit or attempt to solicit Auditee’s employees and/or consultants, for the purpose of hiring/contract or to proceed to conduct business similar to Auditee with any employee and/or consultant of the Auditee who has knowledge of the Confidential Information, without the prior written consent of Auditee.",Receiving Party shall not solicit some of Disclosing Party's representatives.,Entailment,0
154,nda-12,Obligations of confidentiality will not apply to information that: (d) is developed independently by Recipient without reference to Confidential Information; or,Receiving Party may independently develop information similar to Confidential Information.,Entailment,0
397,nda-19,,Some obligations of Agreement may survive termination of Agreement.,NotMentioned,0
448,nda-19,"9. The obligations undertaken by each party pursuant to this Agreement shall remain in effect for three years from the last date of disclosure of Confidential Information, and shall survive any termination or expiration hereof.",Some obligations of Agreement may survive termination of Agreement.,Entailment,0
330,nda-13,,Receiving Party may acquire information similar to Confidential Information from a third party.,NotMentioned,0
536,nda-8,"Except as provided elsewhere in this Section 4, if a Party determines in good faith that it is required under applicable law or legal process to disclose any Confidential Information of a type referred to in clauses (i), (ii), (iii) or (iv) of Section 1(a) (such Confidential Information “Technical Information”), such Party shall give the other Party prompt notice of such fact so that the other Party may obtain a protective order or any other appropriate remedy concerning any such disclosure and/or waive compliance with the nondisclosure requirements of this Agreement. Notwithstanding the foregoing, ORCC may publicly disclose the fact that the Parties are or have been discussing a proposed Transaction and/or the terms of such proposed Transaction only if and to the extent that it determines in good faith that it is required to do so under applicable law or legal process in connection with a Transaction, provided that ORCC gives the Receiving Party notice thereof three business days prior to such disclosure unless ORCC determines in good faith that it is not reasonably practicable to give such advance notice.","Receiving Party shall notify Disclosing Party in case Receiving Party is required by law, regulation or judicial process to disclose any Confidential Information.",Entailment,0
492,nda-4,"Bach Party hereto agrees that this Proprietary Information constitutes commercial and financial information and such Proprietary Information shall remain privileged and confidential and shall not be (a) used by the Party receiving it or its Affiliates for any purpose other than evaluating a proposed transaction (a ""Transaction""), or",Receiving Party shall not use any Confidential Information for any purpose other than the purposes stated in Agreement.,Entailment,0
149,nda-12,"A receiving Party shall not be liable for disclosure of any Proprietary Information if the same: E. Was independently developed by the receiving Party, or",Receiving Party may independently develop information similar to Confidential Information.,Entailment,0
572,nda-19,"This agreement shall survive any termination of discussions between the parties, and (except as provided in Section 10) shall continue for a period of twelve (12) months following the date of this agreement. Nothing herein is intended to limit or abridge the protection of trade secrets under applicable trade secrets law, and the protection of trade secrets by the receiving party shall be maintained as such until they fall into the public domain. Notwithstanding the return or destruction of the Confidential Information, each party and its Associates will continue to be bound by its obligations of confidentiality, non-use and other obligations hereunder.",Some obligations of Agreement may survive termination of Agreement.,Entailment,0
189,nda-4,"4. Each party shall hold in trust and confidence and protect and treat as strictly secret and confidential at all times the Information received from the other party, and in respect of such Information, each party agrees that it: (b) shall keep secret and shall not use, manipulate or exploit the Information, except for the Purpose and then only in strict accordance with the Purpose and the terms of this Agreement;",Receiving Party shall not use any Confidential Information for any purpose other than the purposes stated in Agreement.,Entailment,0
592,nda-7,Each party agrees to limit disclosures of Confidential Information of the other party to those employees and agents of Recipient who are required to have the information in order to evaluate or engage in discussions regarding the Authorized Purpose.,"Receiving Party may share some Confidential Information with some third-parties (including consultants, agents and professional advisors).",Entailment,0
384,nda-15,7. The Receiving Party agrees that all Confidential Information provided by the Disclosing Party shall remain the property of the Disclosing Party and no license or other rights in the Confidential Information is granted hereby.,Agreement shall not grant Receiving Party any right to Confidential Information.,Entailment,0
179,nda-11,"Recipient agrees that it will not modify, adapt, translate, duplicate, disassemble, reverse assemble, reverse compile, or reverse engineer, or take similar action with respect to any software provided by Discloser in connection with this Agreement for any purpose, or otherwise attempt to discover the underlying source code of any such software..",Receiving Party shall not reverse engineer any objects which embody Disclosing Party's Confidential Information.,Entailment,0
300,nda-2,"""Confidential Information"" means any information, technical data, or know-how, including, but not limited to, that which relates to research, product plans, products, services, customers, markets, software, developments, inventions, processes, designs, drawings, engineering, hardware configuration information, marketing or finances, which Confidential Information is designated in writing to be confidential or proprietary, or if given orally, is confirmed promptly in writing as having been disclosed as confidential or proprietary.",Confidential Information shall only include technical information.,Contradiction,1
191,nda-12,,Receiving Party may independently develop information similar to Confidential Information.,NotMentioned,0
338,nda-7,The Receiving Party shall treat as strictly confidential any and all information disclosed to it by SINTEC and shall not disclose said information to third parties or use it for its own business purposes or for other customers without the prior written consent of SINTEC.,"Receiving Party may share some Confidential Information with some third-parties (including consultants, agents and professional advisors).",Contradiction,1
327,nda-8,"If the Recipient or any of the Recipient’s Team is or becomes legally required to disclose any Confidential Material to a government body or court of law, the Recipient agrees, to the extent permissible by law, to give, and will ensure that the Recipient’s Team give, the City sufficient advance notice to enable the City the opportunity to contest the disclosure or obtain a protective order.","Receiving Party shall notify Disclosing Party in case Receiving Party is required by law, regulation or judicial process to disclose any Confidential Information.",Entailment,0
278,nda-8,,"Receiving Party shall notify Disclosing Party in case Receiving Party is required by law, regulation or judicial process to disclose any Confidential Information.",NotMentioned,0
573,nda-8,,"Receiving Party shall notify Disclosing Party in case Receiving Party is required by law, regulation or judicial process to disclose any Confidential Information.",NotMentioned,0
557,nda-18,"At all times from and after the date of this Agreement and until the expiration of the Restricted Period, Seller and Guarantor shall not, directly, indirectly or otherwise by letters, circulars or advertisements, and whether for themselves or on behalf of any other person: (a) solicit or, directly or indirectly, cause to be solicited for employment, any persons who (i) are, at the time of solicitation of employment, employees of the Seller, Buyer or any of their respective Affiliates, or (ii) are, at the time of solicitation of employment, sales representatives or employees thereof, retained by the Buyer or any of its Affiliates; or (b) employ or, directly or indirectly, cause to be employed, any persons who (i) are, at the time of such action, employees of the Buyer or any of its Affiliates, or (ii) are, at the time of such action, sales representatives or employees thereof, retained by the Buyer or any of its Affiliates;",Receiving Party shall not solicit some of Disclosing Party's representatives.,Entailment,0
477,nda-8,"However, Receiving Party may disclose Confidential Information in accordance with judicial or other governmental order, provided Receiving Party shall give Disclosing Party reasonable notice prior to such disclosure and shall comply with any applicable protective order or equivalent.","Receiving Party shall notify Disclosing Party in case Receiving Party is required by law, regulation or judicial process to disclose any Confidential Information.",Entailment,0
588,nda-17,,Receiving Party may create a copy of some Confidential Information in some circumstances.,NotMentioned,0
281,nda-18,,Receiving Party shall not solicit some of Disclosing Party's representatives.,NotMentioned,0
530,nda-3,"1. As used herein, “Confidential Information” shall mean any and all technical and non-technical information, including technical data, trade secrets. know how, processes, developments, techniques, methodologies, algorithms, software programs (including source code), designs, drawings, formulas or test data relating to any project or services, service offerings, any financial, marketing, operational, legal, personnel, customer, potential customer, partner, potential partner, supply, strategic and business information and documentation, in all cases whether in tangible or intangible form and including information learned by observation during visits and/or demonstrations, provided by either party to the other that is marked or identified orally or in writing as confidential or that would be reasonably understood based on the facts and circumstances that would be understood by a reasonable person in the same situation to be confidential.",Confidential Information may include verbally conveyed information.,Entailment,0
